,Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
7142,2/20/2021,21:00,N,SPP_MEAN,50.07276632
7157,2/20/2021,22:00,N,SPP_MEAN,39.72735661
7172,2/20/2021,23:00,N,SPP_MEAN,37.22756687
7187,2/20/2021,24:00:00,N,SPP_MEAN,39.04733651
7202,2/21/2021,1:00,N,SPP_MEAN,50.32535512
7217,2/21/2021,2:00,N,SPP_MEAN,40.20017623
7232,2/21/2021,3:00,N,SPP_MEAN,37.66263005
7247,2/21/2021,4:00,N,SPP_MEAN,36.79379737
7262,2/21/2021,5:00,N,SPP_MEAN,33.7532038
7277,2/21/2021,6:00,N,SPP_MEAN,29.09115318
7292,2/21/2021,7:00,N,SPP_MEAN,22.57686598
7307,2/21/2021,8:00,N,SPP_MEAN,23.11628811
7322,2/21/2021,9:00,N,SPP_MEAN,22.95769671
7337,2/21/2021,10:00,N,SPP_MEAN,22.83778084
7352,2/21/2021,11:00,N,SPP_MEAN,23.32297681
7367,2/21/2021,12:00,N,SPP_MEAN,27.19789008
7382,2/21/2021,13:00,N,SPP_MEAN,29.4961298
7397,2/21/2021,14:00,N,SPP_MEAN,35.94299974
7412,2/21/2021,15:00,N,SPP_MEAN,38.58067709
7427,2/21/2021,16:00,N,SPP_MEAN,37.98141554
7442,2/21/2021,17:00,N,SPP_MEAN,36.91968958
7457,2/21/2021,18:00,N,SPP_MEAN,31.36568586
7472,2/21/2021,19:00,N,SPP_MEAN,26.79178874
7487,2/21/2021,20:00,N,SPP_MEAN,24.1027406
7502,2/21/2021,21:00,N,SPP_MEAN,21.48923948
7517,2/21/2021,22:00,N,SPP_MEAN,25.39492137
7532,2/21/2021,23:00,N,SPP_MEAN,31.15256256
7547,2/21/2021,24:00:00,N,SPP_MEAN,38.4713318
7562,2/22/2021,1:00,N,SPP_MEAN,50.12794347
7577,2/22/2021,2:00,N,SPP_MEAN,49.47628636
7592,2/22/2021,3:00,N,SPP_MEAN,51.19969475
7607,2/22/2021,4:00,N,SPP_MEAN,45.14379018
7622,2/22/2021,5:00,N,SPP_MEAN,42.79135543
7637,2/22/2021,6:00,N,SPP_MEAN,36.63037831
7652,2/22/2021,7:00,N,SPP_MEAN,36.17731624
7667,2/22/2021,8:00,N,SPP_MEAN,30.06294072
7682,2/22/2021,9:00,N,SPP_MEAN,27.00784798
7697,2/22/2021,10:00,N,SPP_MEAN,22.84241198
7712,2/22/2021,11:00,N,SPP_MEAN,23.2614487
7727,2/22/2021,12:00,N,SPP_MEAN,30.84962546
7742,2/22/2021,13:00,N,SPP_MEAN,36.34391054
7757,2/22/2021,14:00,N,SPP_MEAN,37.60080443
7772,2/22/2021,15:00,N,SPP_MEAN,45.79705552
7787,2/22/2021,16:00,N,SPP_MEAN,52.56562589
7802,2/22/2021,17:00,N,SPP_MEAN,55.37541989
7817,2/22/2021,18:00,N,SPP_MEAN,39.92919068
7832,2/22/2021,19:00,N,SPP_MEAN,31.33705328
7847,2/22/2021,20:00,N,SPP_MEAN,24.06071426
7862,2/22/2021,21:00,N,SPP_MEAN,21.56322205
7877,2/22/2021,22:00,N,SPP_MEAN,20.85243397
7892,2/22/2021,23:00,N,SPP_MEAN,24.49529925
7907,2/22/2021,24:00:00,N,SPP_MEAN,27.7750819
7922,2/23/2021,1:00,N,SPP_MEAN,36.03833056
7937,2/23/2021,2:00,N,SPP_MEAN,30.47318046
7952,2/23/2021,3:00,N,SPP_MEAN,27.56165334
7967,2/23/2021,4:00,N,SPP_MEAN,25.47797079
7982,2/23/2021,5:00,N,SPP_MEAN,22.15795577
7997,2/23/2021,6:00,N,SPP_MEAN,18.67544968
8012,2/23/2021,7:00,N,SPP_MEAN,25.97026297
8027,2/23/2021,8:00,N,SPP_MEAN,25.97948855
8042,2/23/2021,9:00,N,SPP_MEAN,28.02336269
8057,2/23/2021,10:00,N,SPP_MEAN,29.84554619
8072,2/23/2021,11:00,N,SPP_MEAN,37.70066805
8087,2/23/2021,12:00,N,SPP_MEAN,45.77972312
8102,2/23/2021,13:00,N,SPP_MEAN,57.11391177
8117,2/23/2021,14:00,N,SPP_MEAN,50.8441824
8132,2/23/2021,15:00,N,SPP_MEAN,46.40640979
8147,2/23/2021,16:00,N,SPP_MEAN,35.48863992
8162,2/23/2021,17:00,N,SPP_MEAN,26.55874399
8177,2/23/2021,18:00,N,SPP_MEAN,20.62694086
8192,2/23/2021,19:00,N,SPP_MEAN,15.40707758
8207,2/23/2021,20:00,N,SPP_MEAN,12.95356837
8222,2/23/2021,21:00,N,SPP_MEAN,11.8600905
8237,2/23/2021,22:00,N,SPP_MEAN,11.17731865
8252,2/23/2021,23:00,N,SPP_MEAN,12.8897345
8267,2/23/2021,24:00:00,N,SPP_MEAN,15.64990117
8282,2/24/2021,1:00,N,SPP_MEAN,18.11823229
8297,2/24/2021,2:00,N,SPP_MEAN,17.85760523
8312,2/24/2021,3:00,N,SPP_MEAN,16.71277684
8327,2/24/2021,4:00,N,SPP_MEAN,14.63703993
8342,2/24/2021,5:00,N,SPP_MEAN,11.39133521
8357,2/24/2021,6:00,N,SPP_MEAN,7.85281165
8372,2/24/2021,7:00,N,SPP_MEAN,3.615065614
8387,2/24/2021,8:00,N,SPP_MEAN,-0.213622592
8402,2/24/2021,9:00,N,SPP_MEAN,-0.640622395
8417,2/24/2021,10:00,N,SPP_MEAN,-1.479415791
8432,2/24/2021,11:00,N,SPP_MEAN,1.494630546
8447,2/24/2021,12:00,N,SPP_MEAN,9.851542734
8462,2/24/2021,13:00,N,SPP_MEAN,18.47261898
8477,2/24/2021,14:00,N,SPP_MEAN,23.57076202
8492,2/24/2021,15:00,N,SPP_MEAN,26.1101685
8507,2/24/2021,16:00,N,SPP_MEAN,26.69072523
8522,2/24/2021,17:00,N,SPP_MEAN,28.14176289
8537,2/24/2021,18:00,N,SPP_MEAN,29.05601517
8552,2/24/2021,19:00,N,SPP_MEAN,27.842712
8567,2/24/2021,20:00,N,SPP_MEAN,26.24005991
8582,2/24/2021,21:00,N,SPP_MEAN,26.33450653
8597,2/24/2021,22:00,N,SPP_MEAN,25.17170603
8612,2/24/2021,23:00,N,SPP_MEAN,26.01062178
8627,2/24/2021,24:00:00,N,SPP_MEAN,30.63681926
8642,2/25/2021,1:00,N,SPP_MEAN,37.47186141
8657,2/25/2021,2:00,N,SPP_MEAN,27.03119598
8672,2/25/2021,3:00,N,SPP_MEAN,22.75195416
8687,2/25/2021,4:00,N,SPP_MEAN,21.03213845
8702,2/25/2021,5:00,N,SPP_MEAN,19.29697378
8717,2/25/2021,6:00,N,SPP_MEAN,17.15109598
8732,2/25/2021,7:00,N,SPP_MEAN,15.78806618
8747,2/25/2021,8:00,N,SPP_MEAN,16.5820926
8762,2/25/2021,9:00,N,SPP_MEAN,18.34260261
8777,2/25/2021,10:00,N,SPP_MEAN,19.04339223
8792,2/25/2021,11:00,N,SPP_MEAN,21.9225995
8807,2/25/2021,12:00,N,SPP_MEAN,27.24213872
8822,2/25/2021,13:00,N,SPP_MEAN,35.34334431
8837,2/25/2021,14:00,N,SPP_MEAN,40.55500096
8852,2/25/2021,15:00,N,SPP_MEAN,40.50706442
8867,2/25/2021,16:00,N,SPP_MEAN,42.52712111
8882,2/25/2021,17:00,N,SPP_MEAN,33.55767316
8897,2/25/2021,18:00,N,SPP_MEAN,27.18501088
8912,2/25/2021,19:00,N,SPP_MEAN,26.84698641
8927,2/25/2021,20:00,N,SPP_MEAN,23.09024809
8942,2/25/2021,21:00,N,SPP_MEAN,21.60121622
8957,2/25/2021,22:00,N,SPP_MEAN,20.69852178
8972,2/25/2021,23:00,N,SPP_MEAN,21.19852395
8987,2/25/2021,24:00:00,N,SPP_MEAN,24.43845968
9002,2/26/2021,1:00,N,SPP_MEAN,30.22112715
9017,2/26/2021,2:00,N,SPP_MEAN,26.98020464
9032,2/26/2021,3:00,N,SPP_MEAN,24.51932637
9047,2/26/2021,4:00,N,SPP_MEAN,20.77961014
9062,2/26/2021,5:00,N,SPP_MEAN,18.14351198
9077,2/26/2021,6:00,N,SPP_MEAN,15.45750056
9092,2/26/2021,7:00,N,SPP_MEAN,15.59840583
9107,2/26/2021,8:00,N,SPP_MEAN,13.40744547
9122,2/26/2021,9:00,N,SPP_MEAN,13.18213698
9137,2/26/2021,10:00,N,SPP_MEAN,13.05765704
9152,2/26/2021,11:00,N,SPP_MEAN,14.61505564
9167,2/26/2021,12:00,N,SPP_MEAN,17.81928686
9182,2/26/2021,13:00,N,SPP_MEAN,23.06973633
9197,2/26/2021,14:00,N,SPP_MEAN,24.66012276
9212,2/26/2021,15:00,N,SPP_MEAN,23.85186668
9227,2/26/2021,16:00,N,SPP_MEAN,23.2252951
9242,2/26/2021,17:00,N,SPP_MEAN,20.77791431
9257,2/26/2021,18:00,N,SPP_MEAN,18.97691845
9272,2/26/2021,19:00,N,SPP_MEAN,17.55420875
9287,2/26/2021,20:00,N,SPP_MEAN,17.55151878
9302,2/26/2021,21:00,N,SPP_MEAN,17.92788619
9317,2/26/2021,22:00,N,SPP_MEAN,18.26200978
9332,2/26/2021,23:00,N,SPP_MEAN,20.90141645
9347,2/26/2021,24:00:00,N,SPP_MEAN,26.29284977
9362,2/27/2021,1:00,N,SPP_MEAN,31.81129763
9377,2/27/2021,2:00,N,SPP_MEAN,24.5031373
9392,2/27/2021,3:00,N,SPP_MEAN,21.12902495
9407,2/27/2021,4:00,N,SPP_MEAN,19.99491443
9422,2/27/2021,5:00,N,SPP_MEAN,17.72262727
9437,2/27/2021,6:00,N,SPP_MEAN,15.41047358
9452,2/27/2021,7:00,N,SPP_MEAN,16.81743148
9467,2/27/2021,8:00,N,SPP_MEAN,15.6991338
9482,2/27/2021,9:00,N,SPP_MEAN,15.2232071
9497,2/27/2021,10:00,N,SPP_MEAN,16.05802319
9512,2/27/2021,11:00,N,SPP_MEAN,17.77855676
9527,2/27/2021,12:00,N,SPP_MEAN,17.65441295
9542,2/27/2021,13:00,N,SPP_MEAN,18.76887413
9557,2/27/2021,14:00,N,SPP_MEAN,19.60476446
9572,2/27/2021,15:00,N,SPP_MEAN,20.07962185
9587,2/27/2021,16:00,N,SPP_MEAN,25.83012996
9602,2/27/2021,17:00,N,SPP_MEAN,22.60090189
9617,2/27/2021,18:00,N,SPP_MEAN,19.6922303
9632,2/27/2021,19:00,N,SPP_MEAN,14.86336268
9647,2/27/2021,20:00,N,SPP_MEAN,13.35604554
9662,2/27/2021,21:00,N,SPP_MEAN,11.56522764
9677,2/27/2021,22:00,N,SPP_MEAN,11.51011419
9692,2/27/2021,23:00,N,SPP_MEAN,15.69231794
9707,2/27/2021,24:00:00,N,SPP_MEAN,17.40358801
9722,2/28/2021,1:00,N,SPP_MEAN,19.32381325
9737,2/28/2021,2:00,N,SPP_MEAN,18.9238862
9752,2/28/2021,3:00,N,SPP_MEAN,16.44670463
9767,2/28/2021,4:00,N,SPP_MEAN,15.02000696
9782,2/28/2021,5:00,N,SPP_MEAN,12.43245476
9797,2/28/2021,6:00,N,SPP_MEAN,8.184195387
9812,2/28/2021,7:00,N,SPP_MEAN,8.712914336
9827,2/28/2021,8:00,N,SPP_MEAN,6.523132106
9842,2/28/2021,9:00,N,SPP_MEAN,6.004513904
9857,2/28/2021,10:00,N,SPP_MEAN,4.147378836
9872,2/28/2021,11:00,N,SPP_MEAN,5.419905569
9887,2/28/2021,12:00,N,SPP_MEAN,6.689947766
9902,2/28/2021,13:00,N,SPP_MEAN,9.406068025
9917,2/28/2021,14:00,N,SPP_MEAN,12.31883901
9932,2/28/2021,15:00,N,SPP_MEAN,15.9482128
9947,2/28/2021,16:00,N,SPP_MEAN,16.39802141
9962,2/28/2021,17:00,N,SPP_MEAN,14.96296082
9977,2/28/2021,18:00,N,SPP_MEAN,14.30693616
9992,2/28/2021,19:00,N,SPP_MEAN,15.0198609
10007,2/28/2021,20:00,N,SPP_MEAN,14.09753019
10022,2/28/2021,21:00,N,SPP_MEAN,15.28433509
10037,2/28/2021,22:00,N,SPP_MEAN,16.24967912
10052,2/28/2021,23:00,N,SPP_MEAN,18.1515431
10067,2/28/2021,24:00:00,N,SPP_MEAN,22.45979729
2,3/1/2021,1:00,N,SPP_MEAN,27.01708082
17,3/1/2021,2:00,N,SPP_MEAN,25.13639232
32,3/1/2021,3:00,N,SPP_MEAN,19.93591482
47,3/1/2021,4:00,N,SPP_MEAN,17.64920843
62,3/1/2021,5:00,N,SPP_MEAN,16.13145078
77,3/1/2021,6:00,N,SPP_MEAN,15.17330463
92,3/1/2021,7:00,N,SPP_MEAN,14.14009899
107,3/1/2021,8:00,N,SPP_MEAN,16.74644148
122,3/1/2021,9:00,N,SPP_MEAN,18.62873335
137,3/1/2021,10:00,N,SPP_MEAN,20.8590368
152,3/1/2021,11:00,N,SPP_MEAN,21.43356561
167,3/1/2021,12:00,N,SPP_MEAN,23.85966075
182,3/1/2021,13:00,N,SPP_MEAN,32.34054103
197,3/1/2021,14:00,N,SPP_MEAN,34.60392792
212,3/1/2021,15:00,N,SPP_MEAN,34.70461733
227,3/1/2021,16:00,N,SPP_MEAN,40.22014745
242,3/1/2021,17:00,N,SPP_MEAN,38.9421729
257,3/1/2021,18:00,N,SPP_MEAN,34.93439586
272,3/1/2021,19:00,N,SPP_MEAN,32.93968156
287,3/1/2021,20:00,N,SPP_MEAN,30.04210069
302,3/1/2021,21:00,N,SPP_MEAN,27.39069938
317,3/1/2021,22:00,N,SPP_MEAN,26.3370874
332,3/1/2021,23:00,N,SPP_MEAN,28.81923776
347,3/1/2021,24:00:00,N,SPP_MEAN,33.29727473
362,3/2/2021,1:00,N,SPP_MEAN,35.86456819
377,3/2/2021,2:00,N,SPP_MEAN,30.71618215
392,3/2/2021,3:00,N,SPP_MEAN,26.36959196
407,3/2/2021,4:00,N,SPP_MEAN,23.23045003
422,3/2/2021,5:00,N,SPP_MEAN,20.54668236
437,3/2/2021,6:00,N,SPP_MEAN,17.7716893
452,3/2/2021,7:00,N,SPP_MEAN,18.01879785
467,3/2/2021,8:00,N,SPP_MEAN,16.99849005
482,3/2/2021,9:00,N,SPP_MEAN,15.20561129
497,3/2/2021,10:00,N,SPP_MEAN,14.04288238
512,3/2/2021,11:00,N,SPP_MEAN,15.71224688
527,3/2/2021,12:00,N,SPP_MEAN,18.73402271
542,3/2/2021,13:00,N,SPP_MEAN,26.26775164
557,3/2/2021,14:00,N,SPP_MEAN,27.71673014
572,3/2/2021,15:00,N,SPP_MEAN,25.37825826
587,3/2/2021,16:00,N,SPP_MEAN,27.62610891
602,3/2/2021,17:00,N,SPP_MEAN,21.58372051
617,3/2/2021,18:00,N,SPP_MEAN,15.30292258
632,3/2/2021,19:00,N,SPP_MEAN,14.19426861
647,3/2/2021,20:00,N,SPP_MEAN,15.19777539
662,3/2/2021,21:00,N,SPP_MEAN,15.95925277
677,3/2/2021,22:00,N,SPP_MEAN,16.88337501
692,3/2/2021,23:00,N,SPP_MEAN,20.9149838
707,3/2/2021,24:00:00,N,SPP_MEAN,23.98271542
722,3/3/2021,1:00,N,SPP_MEAN,22.1649762
737,3/3/2021,2:00,N,SPP_MEAN,18.3121403
752,3/3/2021,3:00,N,SPP_MEAN,14.46425183
767,3/3/2021,4:00,N,SPP_MEAN,12.54866003
782,3/3/2021,5:00,N,SPP_MEAN,8.663632626
797,3/3/2021,6:00,N,SPP_MEAN,4.069809391
812,3/3/2021,7:00,N,SPP_MEAN,3.885372037
827,3/3/2021,8:00,N,SPP_MEAN,5.259070426
842,3/3/2021,9:00,N,SPP_MEAN,9.536880131
857,3/3/2021,10:00,N,SPP_MEAN,12.27856654
872,3/3/2021,11:00,N,SPP_MEAN,18.96035357
887,3/3/2021,12:00,N,SPP_MEAN,25.44341598
902,3/3/2021,13:00,N,SPP_MEAN,33.69829593
917,3/3/2021,14:00,N,SPP_MEAN,35.79745914
932,3/3/2021,15:00,N,SPP_MEAN,37.80569826
947,3/3/2021,16:00,N,SPP_MEAN,42.74576764
962,3/3/2021,17:00,N,SPP_MEAN,39.87507995
977,3/3/2021,18:00,N,SPP_MEAN,36.14606858
992,3/3/2021,19:00,N,SPP_MEAN,31.58212274
1007,3/3/2021,20:00,N,SPP_MEAN,27.68497752
1022,3/3/2021,21:00,N,SPP_MEAN,26.60440413
1037,3/3/2021,22:00,N,SPP_MEAN,24.3824113
1052,3/3/2021,23:00,N,SPP_MEAN,25.29895876
1067,3/3/2021,24:00:00,N,SPP_MEAN,27.54452989
1082,3/4/2021,1:00,N,SPP_MEAN,29.47240714
1097,3/4/2021,2:00,N,SPP_MEAN,25.43051291
1112,3/4/2021,3:00,N,SPP_MEAN,22.01828162
1127,3/4/2021,4:00,N,SPP_MEAN,18.9646631
1142,3/4/2021,5:00,N,SPP_MEAN,16.49684657
1157,3/4/2021,6:00,N,SPP_MEAN,13.92125248
1172,3/4/2021,7:00,N,SPP_MEAN,11.93370181
1187,3/4/2021,8:00,N,SPP_MEAN,12.82180912
1202,3/4/2021,9:00,N,SPP_MEAN,15.18789551
1217,3/4/2021,10:00,N,SPP_MEAN,17.24618804
1232,3/4/2021,11:00,N,SPP_MEAN,19.37714756
1247,3/4/2021,12:00,N,SPP_MEAN,24.0632461
1262,3/4/2021,13:00,N,SPP_MEAN,29.38938451
1277,3/4/2021,14:00,N,SPP_MEAN,31.37565277
1292,3/4/2021,15:00,N,SPP_MEAN,31.05870803
1307,3/4/2021,16:00,N,SPP_MEAN,36.32703924
1322,3/4/2021,17:00,N,SPP_MEAN,27.81589661
1337,3/4/2021,18:00,N,SPP_MEAN,20.60061754
1352,3/4/2021,19:00,N,SPP_MEAN,19.29063189
1367,3/4/2021,20:00,N,SPP_MEAN,17.18968001
1382,3/4/2021,21:00,N,SPP_MEAN,15.39017298
1397,3/4/2021,22:00,N,SPP_MEAN,13.13815925
1412,3/4/2021,23:00,N,SPP_MEAN,15.22127528
1427,3/4/2021,24:00:00,N,SPP_MEAN,18.43045603
1442,3/5/2021,1:00,N,SPP_MEAN,20.56266373
1457,3/5/2021,2:00,N,SPP_MEAN,18.11802427
1472,3/5/2021,3:00,N,SPP_MEAN,15.5332203
1487,3/5/2021,4:00,N,SPP_MEAN,13.29555979
1502,3/5/2021,5:00,N,SPP_MEAN,9.804730871
1517,3/5/2021,6:00,N,SPP_MEAN,7.852337525
1532,3/5/2021,7:00,N,SPP_MEAN,4.903197577
1547,3/5/2021,8:00,N,SPP_MEAN,7.360683929
1562,3/5/2021,9:00,N,SPP_MEAN,10.33926614
1577,3/5/2021,10:00,N,SPP_MEAN,12.69029405
1592,3/5/2021,11:00,N,SPP_MEAN,15.84942474
1607,3/5/2021,12:00,N,SPP_MEAN,20.5118242
1622,3/5/2021,13:00,N,SPP_MEAN,24.70958994
1637,3/5/2021,14:00,N,SPP_MEAN,26.67719225
1652,3/5/2021,15:00,N,SPP_MEAN,26.44567005
1667,3/5/2021,16:00,N,SPP_MEAN,28.4112413
1682,3/5/2021,17:00,N,SPP_MEAN,26.67109843
1697,3/5/2021,18:00,N,SPP_MEAN,23.80096613
1712,3/5/2021,19:00,N,SPP_MEAN,22.67955447
1727,3/5/2021,20:00,N,SPP_MEAN,22.89192038
1742,3/5/2021,21:00,N,SPP_MEAN,22.71876879
1757,3/5/2021,22:00,N,SPP_MEAN,22.40689312
1772,3/5/2021,23:00,N,SPP_MEAN,23.48700451
1787,3/5/2021,24:00:00,N,SPP_MEAN,25.12453972
1802,3/6/2021,1:00,N,SPP_MEAN,30.78628922
1817,3/6/2021,2:00,N,SPP_MEAN,29.28053408
1832,3/6/2021,3:00,N,SPP_MEAN,27.24160888
1847,3/6/2021,4:00,N,SPP_MEAN,25.18886503
1862,3/6/2021,5:00,N,SPP_MEAN,25.84562372
1877,3/6/2021,6:00,N,SPP_MEAN,23.66914972
1892,3/6/2021,7:00,N,SPP_MEAN,22.9162787
1907,3/6/2021,8:00,N,SPP_MEAN,22.50948703
1922,3/6/2021,9:00,N,SPP_MEAN,22.31710111
1937,3/6/2021,10:00,N,SPP_MEAN,21.62354625
1952,3/6/2021,11:00,N,SPP_MEAN,25.03363454
1967,3/6/2021,12:00,N,SPP_MEAN,27.46469179
1982,3/6/2021,13:00,N,SPP_MEAN,29.45577339
1997,3/6/2021,14:00,N,SPP_MEAN,31.82526997
2012,3/6/2021,15:00,N,SPP_MEAN,33.98647158
2027,3/6/2021,16:00,N,SPP_MEAN,37.56329891
2042,3/6/2021,17:00,N,SPP_MEAN,31.15162064
2057,3/6/2021,18:00,N,SPP_MEAN,25.66908668
2072,3/6/2021,19:00,N,SPP_MEAN,21.75476547
2087,3/6/2021,20:00,N,SPP_MEAN,20.12672841
2102,3/6/2021,21:00,N,SPP_MEAN,17.97161515
2117,3/6/2021,22:00,N,SPP_MEAN,17.2405724
2132,3/6/2021,23:00,N,SPP_MEAN,16.46380241
2147,3/6/2021,24:00:00,N,SPP_MEAN,14.21577728
2162,3/7/2021,1:00,N,SPP_MEAN,13.95630545
2177,3/7/2021,2:00,N,SPP_MEAN,10.94163583
2192,3/7/2021,3:00,N,SPP_MEAN,5.325269771
2207,3/7/2021,4:00,N,SPP_MEAN,2.152110557
2222,3/7/2021,5:00,N,SPP_MEAN,-0.692069404
2237,3/7/2021,6:00,N,SPP_MEAN,-4.318270072
2252,3/7/2021,7:00,N,SPP_MEAN,-4.150952652
2267,3/7/2021,8:00,N,SPP_MEAN,-4.774268369
2282,3/7/2021,9:00,N,SPP_MEAN,-4.700198782
2297,3/7/2021,10:00,N,SPP_MEAN,-5.059524951
2312,3/7/2021,11:00,N,SPP_MEAN,-2.789505999
2327,3/7/2021,12:00,N,SPP_MEAN,0.923455246
2342,3/7/2021,13:00,N,SPP_MEAN,1.259631971
2357,3/7/2021,14:00,N,SPP_MEAN,5.632532272
2372,3/7/2021,15:00,N,SPP_MEAN,9.292414826
2387,3/7/2021,16:00,N,SPP_MEAN,10.4789025
2402,3/7/2021,17:00,N,SPP_MEAN,7.361006418
2417,3/7/2021,18:00,N,SPP_MEAN,3.861591958
2432,3/7/2021,19:00,N,SPP_MEAN,3.715997878
2447,3/7/2021,20:00,N,SPP_MEAN,3.07186816
2462,3/7/2021,21:00,N,SPP_MEAN,3.849261231
2477,3/7/2021,22:00,N,SPP_MEAN,5.161566038
2492,3/7/2021,23:00,N,SPP_MEAN,9.365681218
2507,3/7/2021,24:00:00,N,SPP_MEAN,17.834306
2522,3/8/2021,1:00,N,SPP_MEAN,26.44530434
2537,3/8/2021,2:00,N,SPP_MEAN,23.65555425
2552,3/8/2021,3:00,N,SPP_MEAN,15.96720692
2567,3/8/2021,4:00,N,SPP_MEAN,13.63280227
2582,3/8/2021,5:00,N,SPP_MEAN,7.771830347
2597,3/8/2021,6:00,N,SPP_MEAN,2.871119031
2612,3/8/2021,7:00,N,SPP_MEAN,0.252160747
2627,3/8/2021,8:00,N,SPP_MEAN,-0.437036647
2642,3/8/2021,9:00,N,SPP_MEAN,-0.18014427
2657,3/8/2021,10:00,N,SPP_MEAN,0.911111749
2672,3/8/2021,11:00,N,SPP_MEAN,3.730868723
2687,3/8/2021,12:00,N,SPP_MEAN,7.723341637
2702,3/8/2021,13:00,N,SPP_MEAN,19.96691382
2717,3/8/2021,14:00,N,SPP_MEAN,19.877968
2732,3/8/2021,15:00,N,SPP_MEAN,23.59396778
2747,3/8/2021,16:00,N,SPP_MEAN,23.82195745
2762,3/8/2021,17:00,N,SPP_MEAN,17.33283122
2777,3/8/2021,18:00,N,SPP_MEAN,11.71132861
2792,3/8/2021,19:00,N,SPP_MEAN,8.887088972
2807,3/8/2021,20:00,N,SPP_MEAN,5.886012063
2822,3/8/2021,21:00,N,SPP_MEAN,5.627217603
2837,3/8/2021,22:00,N,SPP_MEAN,3.295142816
2852,3/8/2021,23:00,N,SPP_MEAN,4.962556909
2867,3/8/2021,24:00:00,N,SPP_MEAN,3.820289168
2882,3/9/2021,1:00,N,SPP_MEAN,4.953910858
2897,3/9/2021,2:00,N,SPP_MEAN,4.955268946
2912,3/9/2021,3:00,N,SPP_MEAN,1.438248212
2927,3/9/2021,4:00,N,SPP_MEAN,0.156058415
2942,3/9/2021,5:00,N,SPP_MEAN,-4.519763667
2957,3/9/2021,6:00,N,SPP_MEAN,-9.115872914
2972,3/9/2021,7:00,N,SPP_MEAN,-8.914220026
2987,3/9/2021,8:00,N,SPP_MEAN,-9.863452836
3002,3/9/2021,9:00,N,SPP_MEAN,-10.36637815
3017,3/9/2021,10:00,N,SPP_MEAN,-9.218230923
3032,3/9/2021,11:00,N,SPP_MEAN,-7.026772914
3047,3/9/2021,12:00,N,SPP_MEAN,-2.71073036
3062,3/9/2021,13:00,N,SPP_MEAN,4.939121441
3077,3/9/2021,14:00,N,SPP_MEAN,10.1003989
3092,3/9/2021,15:00,N,SPP_MEAN,10.76726392
3107,3/9/2021,16:00,N,SPP_MEAN,12.9478643
3122,3/9/2021,17:00,N,SPP_MEAN,11.97544744
3137,3/9/2021,18:00,N,SPP_MEAN,10.17330513
3152,3/9/2021,19:00,N,SPP_MEAN,10.18249095
3167,3/9/2021,20:00,N,SPP_MEAN,9.226990059
3182,3/9/2021,21:00,N,SPP_MEAN,9.550686667
3197,3/9/2021,22:00,N,SPP_MEAN,9.66389501
3212,3/9/2021,23:00,N,SPP_MEAN,9.792894093
3227,3/9/2021,24:00:00,N,SPP_MEAN,10.22834106
3242,3/10/2021,1:00,N,SPP_MEAN,12.97051276
3257,3/10/2021,2:00,N,SPP_MEAN,11.86808138
3272,3/10/2021,3:00,N,SPP_MEAN,4.846874774
3287,3/10/2021,4:00,N,SPP_MEAN,2.851956988
3302,3/10/2021,5:00,N,SPP_MEAN,-2.246655246
3317,3/10/2021,6:00,N,SPP_MEAN,-6.642384872
3332,3/10/2021,7:00,N,SPP_MEAN,-4.302118114
3347,3/10/2021,8:00,N,SPP_MEAN,-5.129342567
3362,3/10/2021,9:00,N,SPP_MEAN,-5.751646234
3377,3/10/2021,10:00,N,SPP_MEAN,-4.79983535
3392,3/10/2021,11:00,N,SPP_MEAN,-2.404934984
3407,3/10/2021,12:00,N,SPP_MEAN,1.921310832
3422,3/10/2021,13:00,N,SPP_MEAN,9.434583811
3437,3/10/2021,14:00,N,SPP_MEAN,11.9169814
3452,3/10/2021,15:00,N,SPP_MEAN,13.89221583
3467,3/10/2021,16:00,N,SPP_MEAN,14.60331633
3482,3/10/2021,17:00,N,SPP_MEAN,13.45175412
3497,3/10/2021,18:00,N,SPP_MEAN,12.11626402
3512,3/10/2021,19:00,N,SPP_MEAN,12.37607175
3527,3/10/2021,20:00,N,SPP_MEAN,10.51831872
3542,3/10/2021,21:00,N,SPP_MEAN,10.69260007
3557,3/10/2021,22:00,N,SPP_MEAN,10.4284046
3572,3/10/2021,23:00,N,SPP_MEAN,11.23289468
3587,3/10/2021,24:00:00,N,SPP_MEAN,13.43566241
3602,3/11/2021,1:00,N,SPP_MEAN,17.68949561
3617,3/11/2021,2:00,N,SPP_MEAN,18.76266322
3632,3/11/2021,3:00,N,SPP_MEAN,17.41133835
3647,3/11/2021,4:00,N,SPP_MEAN,12.10040127
3662,3/11/2021,5:00,N,SPP_MEAN,9.51244833
3677,3/11/2021,6:00,N,SPP_MEAN,6.653031971
3692,3/11/2021,7:00,N,SPP_MEAN,6.858365383
3707,3/11/2021,8:00,N,SPP_MEAN,6.91272021
3722,3/11/2021,9:00,N,SPP_MEAN,7.090169823
3737,3/11/2021,10:00,N,SPP_MEAN,11.05301392
3752,3/11/2021,11:00,N,SPP_MEAN,14.70931343
3767,3/11/2021,12:00,N,SPP_MEAN,17.65581294
3782,3/11/2021,13:00,N,SPP_MEAN,20.19599405
3797,3/11/2021,14:00,N,SPP_MEAN,22.53661246
