,COUNTY,COUNTY_FIPS,FACILITY_ID,FINAL_NAICS_CODE,FUEL_TYPE,MECS_NAICS,REPORTING_YEAR,STATE,Temp_degC,Industry,Label,Natural_gas,Total,MMTCO2E,Thermal MWh,Thermal MWh/hr,Fuel_group,Temperature Band
0,HARRIS,48201,1006797,325110,Natural Gas (Weighted U.S. Average),325110,2015,TX,875,Petrochemicals,Petrochemicals_1006797,666.048069578,666.048069578,0.033530931,185013.5006712377,21.120262633702932,NG_Type,850+ C
0,BRAZORIA,48039,1006967,325110,Natural Gas (Weighted U.S. Average),325110,2015,TX,220,Petrochemicals,Petrochemicals_1006967,836.6511873,836.6511873,0.042119622999999995,232403.2935058194,26.530056336280754,NG_Type,100-300 C
0,BRAZORIA,48039,1006967,325110,Natural Gas (Weighted U.S. Average),325110,2015,TX,875,Petrochemicals,Petrochemicals_1006967,117.21912926,24259.004068860002,1.3617462819999997,6738617.632239794,769.2485881552276,NG_Type,850+ C
0,NUECES,48355,1004880,325110,Natural Gas (Weighted U.S. Average),325110,2015,TX,220,Petrochemicals,Petrochemicals_1004880,3983.660912,13398.546624,0.729306424,3721821.4841214716,424.8654662239124,NG_Type,100-300 C
0,GALVESTON,48167,1002460,325110,Natural Gas (Weighted U.S. Average),325110,2015,TX,875,Petrochemicals,Petrochemicals_1002460,162.72768564700002,180.43545973700003,0.009186717,50121.00113482439,5.721575472011917,NG_Type,850+ C
0,HARRIS,48201,1007542,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1007542,14197.584775595,107851.41870417396,5.974710799,29958751.384808045,3419.9487882200965,NG_Type,100-300 C
0,HARRIS,48201,1007542,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1007542,23579.904783525,29419.41317174899,1.515073401,8172065.752022093,932.8842182673623,NG_Type,550-850 C
0,MOORE,48341,1007936,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1007936,55.93571890999999,18558.48351814,1.04195161,5155138.434701893,588.4861226828644,NG_Type,100-300 C
0,MOORE,48341,1007936,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1007936,97.413707781,1205.0827120210001,0.067112749,334745.46557976934,38.212952691754495,NG_Type,550-850 C
0,Jefferson,48245,1007959,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1007959,43825.781395747996,76436.54433387799,4.038678174,21232390.41197597,2423.7888598146087,NG_Type,100-300 C
0,Jefferson,48245,1007959,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1007959,7635.896240766,9507.604724991,0.4896764940000001,2641003.42529855,301.48440928065645,NG_Type,550-850 C
0,GALVESTON,48167,1004370,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1004370,58.91050311,5186.452341925,0.29109072799999997,1440682.358635243,164.46145646521038,NG_Type,100-300 C
0,GALVESTON,48167,1004370,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1004370,97.84087056,406.01509686800006,0.022258736900000003,112782.06157779932,12.87466456367572,NG_Type,550-850 C
0,HARRIS,48201,1006062,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1006062,3.690081766,4881.055221545,0.27412001799999997,1355849.757330327,154.7773695582565,NG_Type,100-300 C
0,HARRIS,48201,1006062,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1006062,291.79781814200004,3557.5845816409997,0.198102342,988218.7299190736,112.81035729669792,NG_Type,550-850 C
0,JEFFERSON,48245,1007458,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1007458,7576.134411570001,21324.620897399996,1.153545354,5923510.543637978,676.1998337486274,NG_Type,100-300 C
0,JEFFERSON,48245,1007458,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1007458,12582.7407191,56548.68993820604,3.1026593670000007,15707981.993654987,1793.1486294126692,NG_Type,550-850 C
0,JEFFERSON,48245,1005743,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1005743,15.978191741,2000.7663572310003,0.11227358700000001,555768.8771789127,63.443935751017435,NG_Type,100-300 C
0,JEFFERSON,48245,1005743,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1005743,6304.749551417,21908.590385427,1.193739802,6085724.420083142,694.7173995528702,NG_Type,550-850 C
0,NUECES COUNTY,48355,1009067,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1009067,335.4683625,3480.6770824000005,0.193552047,966855.5185949072,110.37163454279765,NG_Type,100-300 C
0,HARRIS,48201,1007002,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1007002,16450.639965099002,19486.040117998997,0.998649783,5412793.251897526,617.8987730476629,NG_Type,100-300 C
0,HARRIS,48201,1007002,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1007002,3201.346164495,41694.74395824499,2.3230226510000005,11581882.58723338,1322.1327154376006,NG_Type,550-850 C
0,NUECES,48355,1009066,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1009066,5476.0597769,26821.336080631,1.4744790680000002,7450377.093805519,850.499668242639,NG_Type,100-300 C
0,Hutchinson,48233,1006301,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1006301,2543.506581532,9156.00437055,0.499426931,2543336.5820426377,290.33522626057504,NG_Type,100-300 C
0,Hutchinson,48233,1006301,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1006301,4287.104573158001,12970.934096906001,0.7035258480000002,3603040.1315703555,411.30595109250635,NG_Type,550-850 C
0,JEFFERSON,48245,1002657,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1002657,553.4303396,5932.9887069999995,0.329986865,1648053.737053046,188.13398824806464,NG_Type,100-300 C
0,JEFFERSON,48245,1002657,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1002657,919.1587807,13439.881645000001,0.749459131,3733303.4435848105,426.17619219004683,NG_Type,550-850 C
0,Galveston,48167,1005585,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1005585,59385.70892886,94365.41142952099,4.954428037,26212635.25606949,2992.309960738525,NG_Type,100-300 C
0,Galveston,48167,1005585,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1005585,8150.37319822,10246.049094306,0.5280491690000001,2846127.0253181327,324.9003453559512,NG_Type,550-850 C
0,EL PASO COUNTY,48141,1003564,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1003564,1668.6425822,11862.19799346,0.6564926590000001,3295057.634227332,376.14813176111096,NG_Type,100-300 C
0,EL PASO COUNTY,48141,1003564,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1003564,2771.346946,3381.5918428,0.17379065299999996,939331.8189092984,107.22965969284228,NG_Type,550-850 C
0,LIVE OAK,48297,1008310,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1008310,938.751293703,1905.6827547830003,0.101564232,529356.7442581123,60.42885208425939,NG_Type,100-300 C
0,LIVE OAK,48297,1008310,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1008310,1930.4864430099997,8975.165457656001,0.492828259,2493103.510496768,284.60085736264483,NG_Type,550-850 C
0,HOWARD,48227,1006961,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1006961,88.07660648000001,10179.177785180002,0.5711680419999999,2827551.64681173,322.7798683575035,NG_Type,100-300 C
0,HOWARD,48227,1006961,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1006961,146.2810772,750.3924739,0.041292203,208442.52061499422,23.7948082893829,NG_Type,550-850 C
0,NUECES COUNTY,48355,1004213,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1004213,8.827281419,8.827281419,0.000444392,2452.024578006982,0.2799114815076464,NG_Type,100-300 C
0,NUECES COUNTY,48355,1004213,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1004213,14.66069466,14.66069466,0.000738065,4072.4184412654804,0.46488794991615073,NG_Type,550-850 C
0,HARRIS,48201,1005903,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,Petroleum Refineries_1005903,0.755559744,4363.752262784,0.245071569,1212154.376051614,138.37378722050389,NG_Type,100-300 C
0,HARRIS,48201,1005903,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1005903,52.18333019,4422.178636577,0.24805369300000005,1228383.9373110859,140.22647686199613,NG_Type,550-850 C
0,NUECES,48355,1008110,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1008110,110.47675273899999,14243.262988413999,0.799283872,3956465.106395664,451.65126785338646,NG_Type,550-850 C
0,BRAZORIA,48039,1005992,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1005992,2667.6925650420003,15795.029505942,0.8715542740000002,4387511.706101557,500.8575006965248,NG_Type,550-850 C
0,SMITH,48423,1006444,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1006444,35.397973990000004,185.88035869799998,0.010241025,51633.474278413036,5.894232223563132,NG_Type,550-850 C
0,HARRIS,48201,1004130,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1004130,1186.8988597400003,2211.5954817400007,0.11730094599999999,614332.5697267738,70.12928878159519,NG_Type,550-850 C
0,GALVESTON,48167,1008938,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1008938,793.98194499,17727.826105304994,0.9910059899999999,4924400.0798794115,562.1461278401155,NG_Type,550-850 C
0,NUECES,48355,1006959,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,Petroleum Refineries_1006959,682.0915001600001,8303.203807210999,0.46235367699999996,2306447.347159457,263.2930761597554,NG_Type,550-850 C
0,DALLAS COUNTY,48113,1004024,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,150,Paperboard Mills,Paperboard Mills_1004024,165.21588898,165.21588898,0.008317481,45893.33920908644,5.238965663137722,NG_Type,100-300 C
0,DALLAS COUNTY,48113,1004024,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,275,Paperboard Mills,Paperboard Mills_1004024,18.79042574,18.79042574,0.000945968,5219.56688120572,0.595840968174169,NG_Type,100-300 C
0,DALLAS COUNTY,48113,1004024,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,200,Paperboard Mills,Paperboard Mills_1004024,43.99489103,43.99489103,0.00221484,12220.81284053134,1.3950699589647648,NG_Type,100-300 C
0,DALLAS COUNTY,48113,1004024,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,505,Paperboard Mills,Paperboard Mills_1004024,203.80384840000002,203.80384840000002,0.01026012,56612.22540085521,6.462582808316805,NG_Type,300-550 C
0,DALLAS COUNTY,48113,1004024,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,800,Paperboard Mills,Paperboard Mills_1004024,152.93095669999997,152.93095669999997,0.00769902,42480.855290212596,4.849412704362169,NG_Type,550-850 C
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,800,"Paper Mills, except Newsprint","Paper Mills, except Newsprint_1002303",235.5033287,235.5033287,0.01185597,65417.6436396286,7.467767538770389,NG_Type,550-850 C
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,275,"Paper Mills, except Newsprint","Paper Mills, except Newsprint_1002303",17.76910258,17.76910258,0.000894552,4935.86577646724,0.5634549973136118,NG_Type,100-300 C
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,200,"Paper Mills, except Newsprint","Paper Mills, except Newsprint_1002303",41.60361998,41.60361998,0.002094456,11556.57035080444,1.3192431907311006,NG_Type,100-300 C
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,505,"Paper Mills, except Newsprint","Paper Mills, except Newsprint_1002303",192.72642030000003,192.72642030000003,0.009702447,53535.159578093415,6.111319586540344,NG_Type,300-550 C
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,150,"Paper Mills, except Newsprint","Paper Mills, except Newsprint_1002303",201.46282366000003,201.46282366000003,0.010142265000000001,55961.940230627486,6.388349341395832,NG_Type,100-300 C
0,JEFFERSON,48245,1006891,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006891,50.03913748,10564.29564158,0.5930182639999999,2934528.914726809,334.9918852427864,NG_Type,100-300 C
0,JEFFERSON,48245,1006891,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006891,16.87366264,1926.58382251,0.10810215499999999,535162.6010491827,61.09162112433593,NG_Type,850+ C
0,Harrison,48203,1007438,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1007438,26095.78119196,33225.00222006,1.7141323859999997,9229174.666683827,1053.5587519045466,NG_Type,100-300 C
0,Harrison,48203,1007438,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1007438,1307.2335683499998,8222.56243396,0.454187239,2284046.947780541,260.7359529429841,NG_Type,850+ C
0,HARRIS,48201,1006867,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006867,4427.6019059,4473.0646128280005,0.225452518,1242518.9420221362,141.84006187467307,NG_Type,100-300 C
0,HARRIS,48201,1006867,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006867,2759.4122944700002,2767.6697107970003,0.13938108200000002,768797.7569257693,87.76230101892342,NG_Type,850+ C
0,BRAZORIA,48039,1001934,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1001934,8674.917979,8674.917979,0.43672235400000003,2409701.366370662,275.0800646541852,NG_Type,100-300 C
0,BRAZORIA,48039,1001934,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1001934,2925.263039,3799.7722085,0.19638081300000002,1055493.124532713,120.49008270921382,NG_Type,850+ C
0,ORANGE,48361,1003382,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1003382,11204.3168526,13467.1172289,0.691143009,3740868.8896093844,427.03982758097993,NG_Type,100-300 C
0,ORANGE,48361,1003382,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1003382,3778.1998691,4189.1935391100005,0.21328846,1163665.8029068976,132.83856197567323,NG_Type,850+ C
0,JEFFERSON,48245,1002884,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002884,0.325704953,1415.322343453,0.0794851,393145.4099196875,44.87961300453053,NG_Type,100-300 C
0,JEFFERSON,48245,1002884,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002884,3.957220487,260.963833887,0.014633163,72490.0118494631,8.275115507929577,NG_Type,850+ C
0,Brazoria,48039,1002190,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002190,3567.9308269,3567.9308269,0.179620735,991092.6892346282,113.13843484413563,NG_Type,100-300 C
0,Brazoria,48039,1002190,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002190,1203.139465,1203.139465,0.060569782999999995,334205.67430877005,38.15133268364955,NG_Type,850+ C
0,SAN PATRICIO,48409,1001705,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1001705,27611.7729101,27611.7729101,1.3900625300000002,7669943.055421758,875.5642757330775,NG_Type,100-300 C
0,SAN PATRICIO,48409,1001705,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1001705,750.2455455,750.2455455,0.037769694,208401.70713789904,23.79014921665514,NG_Type,850+ C
0,ORANGE,48361,1002212,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002212,1182.58175431,1182.58175431,0.059534843000000004,328495.1945487232,37.49945143250265,NG_Type,100-300 C
0,ORANGE,48361,1002212,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002212,398.77756834,398.77756834,0.020075702,110771.63537834854,12.64516385597586,NG_Type,850+ C
0,CALHOUN,48057,1002967,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002967,8577.403399859999,8577.403399859999,0.431813167,2382613.961606311,271.9878951605378,NG_Type,100-300 C
0,CALHOUN,48057,1002967,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002967,804.1706239879999,804.1706239879999,0.040484396,223380.9075901387,25.500103606180218,NG_Type,850+ C
0,BRAZORIA COUNTY,48039,1011834,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1011834,32872.4283462,32872.4283462,1.654900234,9131237.401150744,1042.3786987615003,NG_Type,100-300 C
0,BRAZORIA COUNTY,48039,1011834,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1011834,3971.457770009,3971.457770009,0.199935541,1103183.5964375602,125.9342005065708,NG_Type,850+ C
0,JEFFERSON COUNTY,48245,1010636,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1010636,5911.661593,5911.661593,0.297611432,1642129.5339803542,187.45770935848793,NG_Type,100-300 C
0,JEFFERSON COUNTY,48245,1010636,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1010636,1993.467281,1993.467281,0.100357343,553741.354381618,63.212483376897026,NG_Type,850+ C
0,CALHOUN,48057,1003899,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1003899,837.7402789999999,929.5963050399998,0.046731117,258221.40242140112,29.47732904353894,NG_Type,100-300 C
0,CALHOUN,48057,1003899,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1003899,282.493815,299.17767525,0.015049246999999998,83104.97627559451,9.486869437853255,NG_Type,850+ C
0,HARRIS,48201,1006656,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006656,92.95212203,92.95212203,0.004679499,25820.05455324934,2.947494812014765,NG_Type,100-300 C
0,HARRIS,48201,1006656,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006656,31.34432022,31.34432022,0.001577971,8706.76258207116,0.9939226691862055,NG_Type,850+ C
0,HARRIS COUNTY,48201,1005467,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005467,499.39254630000005,499.39254630000005,0.025140974,138720.2627261214,15.835646429922535,NG_Type,100-300 C
0,HARRIS COUNTY,48201,1005467,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005467,168.3998121,168.3998121,0.00847777,46777.7630055138,5.339927283734452,NG_Type,850+ C
0,JEFFERSON,48245,1005523,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005523,435.5950888,435.5950888,0.021929210999999997,120998.7325766864,13.812640705101188,NG_Type,100-300 C
0,JEFFERSON,48245,1005523,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005523,146.88671599999998,146.88671599999998,0.007394734,40801.898197047994,4.657750935736073,NG_Type,850+ C
0,HARRIS,48201,1005947,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005947,638.8987628,638.8987628,0.032164151,177472.02053305838,20.259363074550045,NG_Type,100-300 C
0,HARRIS,48201,1005947,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005947,215.44260609999998,215.44260609999998,0.010846051,59845.2162372458,6.83164568918331,NG_Type,850+ C
0,HARRIS COUNTY,48201,1003402,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1003402,938.4088942,938.4088942,0.047242422000000006,260669.3458130876,29.756774636197214,NG_Type,100-300 C
0,HARRIS COUNTY,48201,1003402,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1003402,316.4402085,316.4402085,0.015930583999999998,87900.128236713,10.034261214236645,NG_Type,850+ C
0,HARRIS,48201,1004732,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1004732,1030.4354713,1030.4354713,0.051875327,286232.30434677145,32.674920587530984,NG_Type,100-300 C
0,HARRIS,48201,1004732,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1004732,347.4724264,347.4724264,0.017492843,96520.19566053922,11.01828717586064,NG_Type,850+ C
0,0,0,1011907,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1011907,446.42749269999996,446.42749269999996,0.022474547999999997,124007.7360672206,14.156134254248926,NG_Type,100-300 C
0,0,0,1011907,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1011907,150.5395033,150.5395033,0.007578626999999999,41816.562147667406,4.773580153843311,NG_Type,850+ C
0,HARRIS COUNTY,48201,1000619,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1000619,418.3557971,418.3557971,0.021061332,116210.03660684382,13.265985914023265,NG_Type,100-300 C
0,HARRIS COUNTY,48201,1000619,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1000619,141.0734665,141.0734665,0.007102076999999999,39187.105377437,4.4734138558718035,NG_Type,850+ C
0,JEFFERSON COUNTY,48245,1006644,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006644,745.7354156,745.7354156,0.03754264,207148.89227453683,23.647133821294155,NG_Type,100-300 C
0,JEFFERSON COUNTY,48245,1006644,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006644,251.4689192,251.4689192,0.012659728,69852.5334375376,7.974033497435799,NG_Type,850+ C
0,MONTGOMERY,48339,1002993,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002993,805.6637695999999,805.6637695999999,0.040559620000000005,223795.6705919488,25.547450980816073,NG_Type,100-300 C
0,MONTGOMERY,48339,1002993,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,900,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002993,271.67731769999995,271.67731769999995,0.013677081,75465.9819560706,8.614838122839108,NG_Type,850+ C
0,HARRIS,48201,1009064,325199,Natural Gas (Weighted U.S. Average),325199,2015,TX,260,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1009064,342.7990337,577.25843858,0.030425222999999998,160349.69455187526,18.304759652040552,NG_Type,100-300 C
