,Month,Day,Hour,331111,325110,324110,322130,322121,311221,325199,325311,322110,325181,327410,212391,325211,325193
34,1,3,10,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
35,1,3,11,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
36,1,3,12,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
37,1,3,13,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
38,1,3,14,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
39,1,3,15,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
40,1,3,16,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
41,1,3,17,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
42,1,3,18,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
43,1,3,19,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
44,1,3,20,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.7205,1,0.98,0.75643003
45,1,3,21,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.4585,1,0.7186667,0.75643003
46,1,3,22,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.1965,1,0.45733333,0.75643003
47,1,3,23,1,0.76582974,0.76786304,0.80701345,0.89899266,0.73333335,0.7795272,0.71133333,0.716537,1,0.1965,1,0.196,0.75643003
48,1,4,0,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.46666667,0.76413876,0.45266667,0.7089378000000001,1,0.1965,1,0.196,0.7485101
49,1,4,1,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.2,0.74875027,0.1939999999999999,0.70133865,1,0.1965,1,0.196,0.74059016
50,1,4,2,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
51,1,4,3,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
52,1,4,4,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
53,1,4,5,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.46666667,0.74875027,0.45266667,0.70133865,1,0.4585,1,0.45733333,0.74059016
54,1,4,6,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.73333335,0.76413876,0.71133333,0.7089378000000001,1,0.7205,1,0.7186667,0.7485101
55,1,4,7,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
56,1,4,8,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
57,1,4,9,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
58,1,4,10,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
59,1,4,11,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
60,1,4,12,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
61,1,4,13,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
62,1,4,14,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
63,1,4,15,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
64,1,4,16,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
65,1,4,17,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
66,1,4,18,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
67,1,4,19,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
68,1,4,20,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.7205,1,0.98,0.75643003
69,1,4,21,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.4585,1,0.7186667,0.75643003
70,1,4,22,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.1965,1,0.45733333,0.75643003
71,1,4,23,1,0.76582974,0.76786304,0.80701345,0.89899266,0.73333335,0.7795272,0.71133333,0.716537,1,0.1965,1,0.196,0.75643003
72,1,5,0,1,0.76038814,0.76069534,0.79263264,0.8900559000000001,0.46666667,0.7615318,0.45266667,0.7069585999999999,1,0.1965,1,0.196,0.7492284
73,1,5,1,1,0.75494653,0.75352764,0.7782518,0.8811190999999999,0.2,0.7435364000000001,0.1939999999999999,0.6973802,1,0.1965,1,0.196,0.74202675
74,1,5,2,1,0.7495049,0.74635994,0.763871,0.8721823000000001,0.2,0.725541,0.1939999999999999,0.68780184,1,0.1965,1,0.196,0.73482513
75,1,5,3,1,0.7495049,0.74635994,0.763871,0.8721823000000001,0.2,0.725541,0.1939999999999999,0.68780184,1,0.1965,1,0.196,0.73482513
76,1,5,4,1,0.7495049,0.74635994,0.763871,0.8721823000000001,0.2,0.725541,0.1939999999999999,0.68780184,1,0.1965,1,0.196,0.73482513
77,1,5,5,1,0.75735694,0.7525911999999999,0.7716231,0.88342845,0.2,0.7424584,0.45266667,0.6970505,1,0.1965,1,0.196,0.74475306
78,1,5,6,1,0.76520896,0.7588225000000001,0.77937514,0.89467466,0.2,0.7593758,0.71133333,0.70629925,1,0.1965,1,0.196,0.75468105
79,1,5,7,1,0.773061,0.76505375,0.7871272,0.9059208,0.46666667,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
80,1,5,8,1,0.773061,0.76505375,0.7871272,0.9059208,0.73333335,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
81,1,5,9,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
82,1,5,10,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
83,1,5,11,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
84,1,5,12,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
85,1,5,13,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
86,1,5,14,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
87,1,5,15,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
88,1,5,16,1,0.773061,0.76505375,0.7871272,0.9059208,1.0,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
89,1,5,17,1,0.773061,0.76505375,0.7871272,0.9059208,0.73333335,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
90,1,5,18,1,0.773061,0.76505375,0.7871272,0.9059208,0.46666667,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
91,1,5,19,1,0.773061,0.76505375,0.7871272,0.9059208,0.2,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
92,1,5,20,1,0.773061,0.76505375,0.7871272,0.9059208,0.2,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
93,1,5,21,1,0.773061,0.76505375,0.7871272,0.9059208,0.2,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
94,1,5,22,1,0.773061,0.76505375,0.7871272,0.9059208,0.2,0.7762932,0.97,0.715548,1,0.1965,1,0.196,0.764609
95,1,5,23,1,0.773061,0.76505375,0.77343416,0.8965023999999999,0.2,0.75996906,0.71133333,0.715548,1,0.1965,1,0.196,0.764609
96,1,6,0,1,0.76443326,0.7599924,0.75974107,0.887084,0.2,0.7436449,0.45266667,0.7096794,1,0.1965,1,0.196,0.7564424
97,1,6,1,1,0.7558056,0.75493103,0.7460479999999999,0.8776655999999999,0.2,0.7273206999999999,0.1939999999999999,0.7038108000000001,1,0.1965,1,0.196,0.7482758
98,1,6,2,1,0.74717796,0.7498697,0.7460479999999999,0.8776655999999999,0.2,0.7273206999999999,0.1939999999999999,0.69794226,1,0.1965,1,0.196,0.7401091999999999
99,1,6,3,1,0.74717796,0.7498697,0.7460479999999999,0.8776655999999999,0.2,0.7273206999999999,0.1939999999999999,0.69794226,1,0.1965,1,0.196,0.7401091999999999
100,1,6,4,1,0.74717796,0.7498697,0.7460479999999999,0.8776655999999999,0.2,0.7273206999999999,0.1939999999999999,0.69794226,1,0.1965,1,0.196,0.7401091999999999
101,1,6,5,1,0.75334024,0.7546616999999999,0.7574454,0.8832722,0.2,0.7397016,0.1939999999999999,0.7065656,1,0.1965,1,0.196,0.75087374
102,1,6,6,1,0.75950253,0.75945365,0.7688428,0.88887876,0.2,0.7520826,0.1939999999999999,0.71518904,1,0.1965,1,0.196,0.7616381999999999
103,1,6,7,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.45266667,0.7238124,1,0.1965,1,0.196,0.77240276
104,1,6,8,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.71133333,0.7238124,1,0.1965,1,0.196,0.77240276
105,1,6,9,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
106,1,6,10,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
107,1,6,11,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
108,1,6,12,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
109,1,6,13,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
110,1,6,14,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
111,1,6,15,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
112,1,6,16,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.97,0.7238124,1,0.1965,1,0.196,0.77240276
113,1,6,17,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.71133333,0.7238124,1,0.1965,1,0.196,0.77240276
114,1,6,18,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.45266667,0.7238124,1,0.1965,1,0.196,0.77240276
115,1,6,19,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.1939999999999999,0.7238124,1,0.1965,1,0.196,0.77240276
116,1,6,20,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.1939999999999999,0.7238124,1,0.1965,1,0.196,0.77240276
117,1,6,21,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.1939999999999999,0.7238124,1,0.1965,1,0.196,0.77240276
118,1,6,22,1,0.76566476,0.7642456,0.78024024,0.8944853000000001,0.2,0.76446354,0.1939999999999999,0.7238124,1,0.1965,1,0.196,0.77240276
119,1,6,23,1,0.74717796,0.7498697,0.7460479999999999,0.8776655999999999,0.2,0.7273206999999999,0.1939999999999999,0.69794226,1,0.1965,1,0.196,0.7401091999999999
120,1,0,0,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
121,1,0,1,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
122,1,0,2,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
123,1,0,3,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
124,1,0,4,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
125,1,0,5,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.46666667,0.74875027,0.45266667,0.70133865,1,0.4585,1,0.45733333,0.74059016
126,1,0,6,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.73333335,0.76413876,0.71133333,0.7089378000000001,1,0.7205,1,0.7186667,0.7485101
127,1,0,7,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
128,1,0,8,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
129,1,0,9,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
130,1,0,10,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
131,1,0,11,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
132,1,0,12,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
133,1,0,13,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
134,1,0,14,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
135,1,0,15,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
136,1,0,16,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
137,1,0,17,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
138,1,0,18,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
139,1,0,19,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
140,1,0,20,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.7205,1,0.98,0.75643003
141,1,0,21,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.4585,1,0.7186667,0.75643003
142,1,0,22,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.1965,1,0.45733333,0.75643003
143,1,0,23,1,0.76582974,0.76786304,0.80701345,0.89899266,0.73333335,0.7795272,0.71133333,0.716537,1,0.1965,1,0.196,0.75643003
144,1,1,0,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.46666667,0.76413876,0.45266667,0.7089378000000001,1,0.1965,1,0.196,0.7485101
145,1,1,1,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.2,0.74875027,0.1939999999999999,0.70133865,1,0.1965,1,0.196,0.74059016
146,1,1,2,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
147,1,1,3,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
148,1,1,4,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
149,1,1,5,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.46666667,0.74875027,0.45266667,0.70133865,1,0.4585,1,0.45733333,0.74059016
150,1,1,6,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.73333335,0.76413876,0.71133333,0.7089378000000001,1,0.7205,1,0.7186667,0.7485101
151,1,1,7,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
152,1,1,8,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
153,1,1,9,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
154,1,1,10,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
155,1,1,11,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
156,1,1,12,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
157,1,1,13,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
158,1,1,14,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
159,1,1,15,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
160,1,1,16,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
161,1,1,17,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
162,1,1,18,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
163,1,1,19,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
164,1,1,20,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.7205,1,0.98,0.75643003
165,1,1,21,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.4585,1,0.7186667,0.75643003
166,1,1,22,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.1965,1,0.45733333,0.75643003
167,1,1,23,1,0.76582974,0.76786304,0.80701345,0.89899266,0.73333335,0.7795272,0.71133333,0.716537,1,0.1965,1,0.196,0.75643003
168,1,2,0,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.46666667,0.76413876,0.45266667,0.7089378000000001,1,0.1965,1,0.196,0.7485101
169,1,2,1,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.2,0.74875027,0.1939999999999999,0.70133865,1,0.1965,1,0.196,0.74059016
170,1,2,2,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
171,1,2,3,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
172,1,2,4,1,0.7547731,0.7543465,0.74866754,0.88418275,0.2,0.7333618000000001,0.1939999999999999,0.6937395000000001,1,0.1965,1,0.196,0.73267025
173,1,2,5,1,0.7584586999999999,0.7588520000000001,0.7681161999999999,0.8891194,0.46666667,0.74875027,0.45266667,0.70133865,1,0.4585,1,0.45733333,0.74059016
174,1,2,6,1,0.7621441999999999,0.7633575,0.7875648000000001,0.894056,0.73333335,0.76413876,0.71133333,0.7089378000000001,1,0.7205,1,0.7186667,0.7485101
175,1,2,7,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
176,1,2,8,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
177,1,2,9,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
178,1,2,10,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
179,1,2,11,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
180,1,2,12,1,0.76582974,0.76786304,0.80701345,0.89899266,1.0,0.7795272,0.97,0.716537,1,0.9825,1,0.98,0.75643003
