,Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
2,01/01/2019,01:00,N,HB_HUBAVG,20.54
16,01/01/2019,02:00,N,HB_HUBAVG,19.82
30,01/01/2019,03:00,N,HB_HUBAVG,19.6
44,01/01/2019,04:00,N,HB_HUBAVG,19.25
58,01/01/2019,05:00,N,HB_HUBAVG,21.28
72,01/01/2019,06:00,N,HB_HUBAVG,22.63
86,01/01/2019,07:00,N,HB_HUBAVG,24.06
100,01/01/2019,08:00,N,HB_HUBAVG,24.72
114,01/01/2019,09:00,N,HB_HUBAVG,25.05
128,01/01/2019,10:00,N,HB_HUBAVG,24.88
142,01/01/2019,11:00,N,HB_HUBAVG,24.75
156,01/01/2019,12:00,N,HB_HUBAVG,25.41
170,01/01/2019,13:00,N,HB_HUBAVG,24.22
184,01/01/2019,14:00,N,HB_HUBAVG,22.93
198,01/01/2019,15:00,N,HB_HUBAVG,22.91
212,01/01/2019,16:00,N,HB_HUBAVG,22.81
226,01/01/2019,17:00,N,HB_HUBAVG,23.72
240,01/01/2019,18:00,N,HB_HUBAVG,31.29
254,01/01/2019,19:00,N,HB_HUBAVG,35.57
268,01/01/2019,20:00,N,HB_HUBAVG,31.05
282,01/01/2019,21:00,N,HB_HUBAVG,28.91
296,01/01/2019,22:00,N,HB_HUBAVG,27.4
310,01/01/2019,23:00,N,HB_HUBAVG,25.41
324,01/01/2019,24:00,N,HB_HUBAVG,23.87
338,01/02/2019,01:00,N,HB_HUBAVG,23.82
352,01/02/2019,02:00,N,HB_HUBAVG,23.16
366,01/02/2019,03:00,N,HB_HUBAVG,23.2
380,01/02/2019,04:00,N,HB_HUBAVG,22.91
394,01/02/2019,05:00,N,HB_HUBAVG,25.09
408,01/02/2019,06:00,N,HB_HUBAVG,28.65
422,01/02/2019,07:00,N,HB_HUBAVG,39.13
436,01/02/2019,08:00,N,HB_HUBAVG,39.06
450,01/02/2019,09:00,N,HB_HUBAVG,36.26
464,01/02/2019,10:00,N,HB_HUBAVG,39.55
478,01/02/2019,11:00,N,HB_HUBAVG,40.25
492,01/02/2019,12:00,N,HB_HUBAVG,37.33
506,01/02/2019,13:00,N,HB_HUBAVG,34.61
520,01/02/2019,14:00,N,HB_HUBAVG,34.87
534,01/02/2019,15:00,N,HB_HUBAVG,34.84
548,01/02/2019,16:00,N,HB_HUBAVG,34.65
562,01/02/2019,17:00,N,HB_HUBAVG,36.45
576,01/02/2019,18:00,N,HB_HUBAVG,64.67
590,01/02/2019,19:00,N,HB_HUBAVG,66.72
604,01/02/2019,20:00,N,HB_HUBAVG,40.92
618,01/02/2019,21:00,N,HB_HUBAVG,40.1
632,01/02/2019,22:00,N,HB_HUBAVG,35.37
646,01/02/2019,23:00,N,HB_HUBAVG,31.53
660,01/02/2019,24:00,N,HB_HUBAVG,26.41
674,01/03/2019,01:00,N,HB_HUBAVG,26.5
688,01/03/2019,02:00,N,HB_HUBAVG,24.08
702,01/03/2019,03:00,N,HB_HUBAVG,24.64
716,01/03/2019,04:00,N,HB_HUBAVG,24.15
730,01/03/2019,05:00,N,HB_HUBAVG,24.27
744,01/03/2019,06:00,N,HB_HUBAVG,29.81
758,01/03/2019,07:00,N,HB_HUBAVG,55.11
772,01/03/2019,08:00,N,HB_HUBAVG,40.24
786,01/03/2019,09:00,N,HB_HUBAVG,35.26
800,01/03/2019,10:00,N,HB_HUBAVG,35.63
814,01/03/2019,11:00,N,HB_HUBAVG,32.79
828,01/03/2019,12:00,N,HB_HUBAVG,29.89
842,01/03/2019,13:00,N,HB_HUBAVG,27.77
856,01/03/2019,14:00,N,HB_HUBAVG,26.51
870,01/03/2019,15:00,N,HB_HUBAVG,23.81
884,01/03/2019,16:00,N,HB_HUBAVG,24.49
898,01/03/2019,17:00,N,HB_HUBAVG,27.16
912,01/03/2019,18:00,N,HB_HUBAVG,41.4
926,01/03/2019,19:00,N,HB_HUBAVG,44.77
940,01/03/2019,20:00,N,HB_HUBAVG,34.8
954,01/03/2019,21:00,N,HB_HUBAVG,33.82
968,01/03/2019,22:00,N,HB_HUBAVG,30.14
982,01/03/2019,23:00,N,HB_HUBAVG,27.12
996,01/03/2019,24:00,N,HB_HUBAVG,23.63
1010,01/04/2019,01:00,N,HB_HUBAVG,22.22
1024,01/04/2019,02:00,N,HB_HUBAVG,22.2
1038,01/04/2019,03:00,N,HB_HUBAVG,21.34
1052,01/04/2019,04:00,N,HB_HUBAVG,22.08
1066,01/04/2019,05:00,N,HB_HUBAVG,23.12
1080,01/04/2019,06:00,N,HB_HUBAVG,28.38
1094,01/04/2019,07:00,N,HB_HUBAVG,55.61
1108,01/04/2019,08:00,N,HB_HUBAVG,46.54
1122,01/04/2019,09:00,N,HB_HUBAVG,36.13
1136,01/04/2019,10:00,N,HB_HUBAVG,31.9
1150,01/04/2019,11:00,N,HB_HUBAVG,28.77
1164,01/04/2019,12:00,N,HB_HUBAVG,26.15
1178,01/04/2019,13:00,N,HB_HUBAVG,23.67
1192,01/04/2019,14:00,N,HB_HUBAVG,23.02
1206,01/04/2019,15:00,N,HB_HUBAVG,21.74
1220,01/04/2019,16:00,N,HB_HUBAVG,21.07
1234,01/04/2019,17:00,N,HB_HUBAVG,22.69
1248,01/04/2019,18:00,N,HB_HUBAVG,34.73
1262,01/04/2019,19:00,N,HB_HUBAVG,32.18
1276,01/04/2019,20:00,N,HB_HUBAVG,26.53
1290,01/04/2019,21:00,N,HB_HUBAVG,26.74
1304,01/04/2019,22:00,N,HB_HUBAVG,27.36
1318,01/04/2019,23:00,N,HB_HUBAVG,24.22
1332,01/04/2019,24:00,N,HB_HUBAVG,22.63
1346,01/05/2019,01:00,N,HB_HUBAVG,21.27
1360,01/05/2019,02:00,N,HB_HUBAVG,20.06
1374,01/05/2019,03:00,N,HB_HUBAVG,19.9
1388,01/05/2019,04:00,N,HB_HUBAVG,19.48
1402,01/05/2019,05:00,N,HB_HUBAVG,20.68
1416,01/05/2019,06:00,N,HB_HUBAVG,22.69
1430,01/05/2019,07:00,N,HB_HUBAVG,25.87
1444,01/05/2019,08:00,N,HB_HUBAVG,29.18
1458,01/05/2019,09:00,N,HB_HUBAVG,31.11
1472,01/05/2019,10:00,N,HB_HUBAVG,30.02
1486,01/05/2019,11:00,N,HB_HUBAVG,24.87
1500,01/05/2019,12:00,N,HB_HUBAVG,23.11
1514,01/05/2019,13:00,N,HB_HUBAVG,22.8
1528,01/05/2019,14:00,N,HB_HUBAVG,21.63
1542,01/05/2019,15:00,N,HB_HUBAVG,20.34
1556,01/05/2019,16:00,N,HB_HUBAVG,19.62
1570,01/05/2019,17:00,N,HB_HUBAVG,19.66
1584,01/05/2019,18:00,N,HB_HUBAVG,24.02
1598,01/05/2019,19:00,N,HB_HUBAVG,21.7
1612,01/05/2019,20:00,N,HB_HUBAVG,20.08
1626,01/05/2019,21:00,N,HB_HUBAVG,19.41
1640,01/05/2019,22:00,N,HB_HUBAVG,18.38
1654,01/05/2019,23:00,N,HB_HUBAVG,19.15
1668,01/05/2019,24:00,N,HB_HUBAVG,16.99
1682,01/06/2019,01:00,N,HB_HUBAVG,16.67
1696,01/06/2019,02:00,N,HB_HUBAVG,15.68
1710,01/06/2019,03:00,N,HB_HUBAVG,16.0
1724,01/06/2019,04:00,N,HB_HUBAVG,16.0
1738,01/06/2019,05:00,N,HB_HUBAVG,17.77
1752,01/06/2019,06:00,N,HB_HUBAVG,18.6
1766,01/06/2019,07:00,N,HB_HUBAVG,17.52
1780,01/06/2019,08:00,N,HB_HUBAVG,19.22
1794,01/06/2019,09:00,N,HB_HUBAVG,21.91
1808,01/06/2019,10:00,N,HB_HUBAVG,21.83
1822,01/06/2019,11:00,N,HB_HUBAVG,19.54
1836,01/06/2019,12:00,N,HB_HUBAVG,18.09
1850,01/06/2019,13:00,N,HB_HUBAVG,17.23
1864,01/06/2019,14:00,N,HB_HUBAVG,16.62
1878,01/06/2019,15:00,N,HB_HUBAVG,15.94
1892,01/06/2019,16:00,N,HB_HUBAVG,15.94
1906,01/06/2019,17:00,N,HB_HUBAVG,16.54
1920,01/06/2019,18:00,N,HB_HUBAVG,21.2
1934,01/06/2019,19:00,N,HB_HUBAVG,20.87
1948,01/06/2019,20:00,N,HB_HUBAVG,19.02
1962,01/06/2019,21:00,N,HB_HUBAVG,17.22
1976,01/06/2019,22:00,N,HB_HUBAVG,16.45
1990,01/06/2019,23:00,N,HB_HUBAVG,16.22
2004,01/06/2019,24:00,N,HB_HUBAVG,15.76
2018,01/07/2019,01:00,N,HB_HUBAVG,11.91
2032,01/07/2019,02:00,N,HB_HUBAVG,11.33
2046,01/07/2019,03:00,N,HB_HUBAVG,12.43
2060,01/07/2019,04:00,N,HB_HUBAVG,12.45
2074,01/07/2019,05:00,N,HB_HUBAVG,15.44
2088,01/07/2019,06:00,N,HB_HUBAVG,19.13
2102,01/07/2019,07:00,N,HB_HUBAVG,19.16
2116,01/07/2019,08:00,N,HB_HUBAVG,21.8
2130,01/07/2019,09:00,N,HB_HUBAVG,21.72
2144,01/07/2019,10:00,N,HB_HUBAVG,22.27
2158,01/07/2019,11:00,N,HB_HUBAVG,22.0
2172,01/07/2019,12:00,N,HB_HUBAVG,22.28
2186,01/07/2019,13:00,N,HB_HUBAVG,22.84
2200,01/07/2019,14:00,N,HB_HUBAVG,23.06
2214,01/07/2019,15:00,N,HB_HUBAVG,22.35
2228,01/07/2019,16:00,N,HB_HUBAVG,22.37
2242,01/07/2019,17:00,N,HB_HUBAVG,22.64
2256,01/07/2019,18:00,N,HB_HUBAVG,40.29
2270,01/07/2019,19:00,N,HB_HUBAVG,31.42
2284,01/07/2019,20:00,N,HB_HUBAVG,22.76
2298,01/07/2019,21:00,N,HB_HUBAVG,22.37
2312,01/07/2019,22:00,N,HB_HUBAVG,22.25
2326,01/07/2019,23:00,N,HB_HUBAVG,20.85
2340,01/07/2019,24:00,N,HB_HUBAVG,18.74
2354,01/08/2019,01:00,N,HB_HUBAVG,15.65
2368,01/08/2019,02:00,N,HB_HUBAVG,15.37
2382,01/08/2019,03:00,N,HB_HUBAVG,15.44
2396,01/08/2019,04:00,N,HB_HUBAVG,16.89
2410,01/08/2019,05:00,N,HB_HUBAVG,17.94
2424,01/08/2019,06:00,N,HB_HUBAVG,20.89
2438,01/08/2019,07:00,N,HB_HUBAVG,23.63
2452,01/08/2019,08:00,N,HB_HUBAVG,26.48
2466,01/08/2019,09:00,N,HB_HUBAVG,25.0
2480,01/08/2019,10:00,N,HB_HUBAVG,22.1
2494,01/08/2019,11:00,N,HB_HUBAVG,22.57
2508,01/08/2019,12:00,N,HB_HUBAVG,20.73
2522,01/08/2019,13:00,N,HB_HUBAVG,21.5
2536,01/08/2019,14:00,N,HB_HUBAVG,21.84
2550,01/08/2019,15:00,N,HB_HUBAVG,21.63
2564,01/08/2019,16:00,N,HB_HUBAVG,21.27
2578,01/08/2019,17:00,N,HB_HUBAVG,21.85
2592,01/08/2019,18:00,N,HB_HUBAVG,41.37
2606,01/08/2019,19:00,N,HB_HUBAVG,32.39
2620,01/08/2019,20:00,N,HB_HUBAVG,25.52
2634,01/08/2019,21:00,N,HB_HUBAVG,24.73
2648,01/08/2019,22:00,N,HB_HUBAVG,25.15
2662,01/08/2019,23:00,N,HB_HUBAVG,22.03
2676,01/08/2019,24:00,N,HB_HUBAVG,21.28
2690,01/09/2019,01:00,N,HB_HUBAVG,19.2
2704,01/09/2019,02:00,N,HB_HUBAVG,18.56
2718,01/09/2019,03:00,N,HB_HUBAVG,19.3
2732,01/09/2019,04:00,N,HB_HUBAVG,19.02
2746,01/09/2019,05:00,N,HB_HUBAVG,20.6
2760,01/09/2019,06:00,N,HB_HUBAVG,21.62
2774,01/09/2019,07:00,N,HB_HUBAVG,33.72
2788,01/09/2019,08:00,N,HB_HUBAVG,29.43
2802,01/09/2019,09:00,N,HB_HUBAVG,25.88
2816,01/09/2019,10:00,N,HB_HUBAVG,26.02
2830,01/09/2019,11:00,N,HB_HUBAVG,23.09
2844,01/09/2019,12:00,N,HB_HUBAVG,22.25
2858,01/09/2019,13:00,N,HB_HUBAVG,21.74
2872,01/09/2019,14:00,N,HB_HUBAVG,20.77
2886,01/09/2019,15:00,N,HB_HUBAVG,20.1
2900,01/09/2019,16:00,N,HB_HUBAVG,20.06
2914,01/09/2019,17:00,N,HB_HUBAVG,20.83
2928,01/09/2019,18:00,N,HB_HUBAVG,29.53
2942,01/09/2019,19:00,N,HB_HUBAVG,31.92
2956,01/09/2019,20:00,N,HB_HUBAVG,24.64
2970,01/09/2019,21:00,N,HB_HUBAVG,24.62
2984,01/09/2019,22:00,N,HB_HUBAVG,24.22
2998,01/09/2019,23:00,N,HB_HUBAVG,22.68
3012,01/09/2019,24:00,N,HB_HUBAVG,21.45
3026,01/10/2019,01:00,N,HB_HUBAVG,18.3
3040,01/10/2019,02:00,N,HB_HUBAVG,17.89
3054,01/10/2019,03:00,N,HB_HUBAVG,17.56
3068,01/10/2019,04:00,N,HB_HUBAVG,18.19
3082,01/10/2019,05:00,N,HB_HUBAVG,19.0
3096,01/10/2019,06:00,N,HB_HUBAVG,20.96
3110,01/10/2019,07:00,N,HB_HUBAVG,36.77
3124,01/10/2019,08:00,N,HB_HUBAVG,28.11
3138,01/10/2019,09:00,N,HB_HUBAVG,23.88
3152,01/10/2019,10:00,N,HB_HUBAVG,22.55
3166,01/10/2019,11:00,N,HB_HUBAVG,21.6
3180,01/10/2019,12:00,N,HB_HUBAVG,20.69
3194,01/10/2019,13:00,N,HB_HUBAVG,19.93
3208,01/10/2019,14:00,N,HB_HUBAVG,19.76
3222,01/10/2019,15:00,N,HB_HUBAVG,18.87
3236,01/10/2019,16:00,N,HB_HUBAVG,18.62
3250,01/10/2019,17:00,N,HB_HUBAVG,19.34
3264,01/10/2019,18:00,N,HB_HUBAVG,25.81
3278,01/10/2019,19:00,N,HB_HUBAVG,24.15
3292,01/10/2019,20:00,N,HB_HUBAVG,20.9
3306,01/10/2019,21:00,N,HB_HUBAVG,20.47
3320,01/10/2019,22:00,N,HB_HUBAVG,20.4
3334,01/10/2019,23:00,N,HB_HUBAVG,18.71
3348,01/10/2019,24:00,N,HB_HUBAVG,17.41
3362,01/11/2019,01:00,N,HB_HUBAVG,16.74
3376,01/11/2019,02:00,N,HB_HUBAVG,16.83
3390,01/11/2019,03:00,N,HB_HUBAVG,16.63
3404,01/11/2019,04:00,N,HB_HUBAVG,16.45
3418,01/11/2019,05:00,N,HB_HUBAVG,18.53
3432,01/11/2019,06:00,N,HB_HUBAVG,19.32
3446,01/11/2019,07:00,N,HB_HUBAVG,23.07
3460,01/11/2019,08:00,N,HB_HUBAVG,22.33
3474,01/11/2019,09:00,N,HB_HUBAVG,21.22
3488,01/11/2019,10:00,N,HB_HUBAVG,20.71
3502,01/11/2019,11:00,N,HB_HUBAVG,20.38
3516,01/11/2019,12:00,N,HB_HUBAVG,19.64
3530,01/11/2019,13:00,N,HB_HUBAVG,18.59
3544,01/11/2019,14:00,N,HB_HUBAVG,18.53
3558,01/11/2019,15:00,N,HB_HUBAVG,18.24
3572,01/11/2019,16:00,N,HB_HUBAVG,19.24
3586,01/11/2019,17:00,N,HB_HUBAVG,19.79
3600,01/11/2019,18:00,N,HB_HUBAVG,28.75
3614,01/11/2019,19:00,N,HB_HUBAVG,28.79
3628,01/11/2019,20:00,N,HB_HUBAVG,24.33
3642,01/11/2019,21:00,N,HB_HUBAVG,22.21
3656,01/11/2019,22:00,N,HB_HUBAVG,22.12
3670,01/11/2019,23:00,N,HB_HUBAVG,19.77
3684,01/11/2019,24:00,N,HB_HUBAVG,19.45
3698,01/12/2019,01:00,N,HB_HUBAVG,19.91
3712,01/12/2019,02:00,N,HB_HUBAVG,18.94
3726,01/12/2019,03:00,N,HB_HUBAVG,18.07
3740,01/12/2019,04:00,N,HB_HUBAVG,17.57
3754,01/12/2019,05:00,N,HB_HUBAVG,18.46
3768,01/12/2019,06:00,N,HB_HUBAVG,18.12
3782,01/12/2019,07:00,N,HB_HUBAVG,19.37
3796,01/12/2019,08:00,N,HB_HUBAVG,20.14
3810,01/12/2019,09:00,N,HB_HUBAVG,20.93
3824,01/12/2019,10:00,N,HB_HUBAVG,21.17
3838,01/12/2019,11:00,N,HB_HUBAVG,20.1
3852,01/12/2019,12:00,N,HB_HUBAVG,20.12
3866,01/12/2019,13:00,N,HB_HUBAVG,20.16
3880,01/12/2019,14:00,N,HB_HUBAVG,20.45
3894,01/12/2019,15:00,N,HB_HUBAVG,20.92
3908,01/12/2019,16:00,N,HB_HUBAVG,20.76
3922,01/12/2019,17:00,N,HB_HUBAVG,21.47
3936,01/12/2019,18:00,N,HB_HUBAVG,30.28
3950,01/12/2019,19:00,N,HB_HUBAVG,37.64
3964,01/12/2019,20:00,N,HB_HUBAVG,30.2
3978,01/12/2019,21:00,N,HB_HUBAVG,28.27
3992,01/12/2019,22:00,N,HB_HUBAVG,26.65
4006,01/12/2019,23:00,N,HB_HUBAVG,22.48
4020,01/12/2019,24:00,N,HB_HUBAVG,21.57
4034,01/13/2019,01:00,N,HB_HUBAVG,22.95
4048,01/13/2019,02:00,N,HB_HUBAVG,21.87
4062,01/13/2019,03:00,N,HB_HUBAVG,22.39
4076,01/13/2019,04:00,N,HB_HUBAVG,22.07
4090,01/13/2019,05:00,N,HB_HUBAVG,23.79
4104,01/13/2019,06:00,N,HB_HUBAVG,24.94
4118,01/13/2019,07:00,N,HB_HUBAVG,26.24
4132,01/13/2019,08:00,N,HB_HUBAVG,29.41
4146,01/13/2019,09:00,N,HB_HUBAVG,36.02
4160,01/13/2019,10:00,N,HB_HUBAVG,33.29
4174,01/13/2019,11:00,N,HB_HUBAVG,31.17
4188,01/13/2019,12:00,N,HB_HUBAVG,27.22
4202,01/13/2019,13:00,N,HB_HUBAVG,26.5
4216,01/13/2019,14:00,N,HB_HUBAVG,23.76
4230,01/13/2019,15:00,N,HB_HUBAVG,22.0
4244,01/13/2019,16:00,N,HB_HUBAVG,21.78
4258,01/13/2019,17:00,N,HB_HUBAVG,23.47
4272,01/13/2019,18:00,N,HB_HUBAVG,38.88
4286,01/13/2019,19:00,N,HB_HUBAVG,52.27
4300,01/13/2019,20:00,N,HB_HUBAVG,40.27
4314,01/13/2019,21:00,N,HB_HUBAVG,34.09
4328,01/13/2019,22:00,N,HB_HUBAVG,31.56
4342,01/13/2019,23:00,N,HB_HUBAVG,26.68
4356,01/13/2019,24:00,N,HB_HUBAVG,25.71
4370,01/14/2019,01:00,N,HB_HUBAVG,23.59
4384,01/14/2019,02:00,N,HB_HUBAVG,22.85
4398,01/14/2019,03:00,N,HB_HUBAVG,22.1
4412,01/14/2019,04:00,N,HB_HUBAVG,23.94
4426,01/14/2019,05:00,N,HB_HUBAVG,25.27
4440,01/14/2019,06:00,N,HB_HUBAVG,31.07
4454,01/14/2019,07:00,N,HB_HUBAVG,65.92
4468,01/14/2019,08:00,N,HB_HUBAVG,50.33
4482,01/14/2019,09:00,N,HB_HUBAVG,32.73
4496,01/14/2019,10:00,N,HB_HUBAVG,30.25
4510,01/14/2019,11:00,N,HB_HUBAVG,27.82
4524,01/14/2019,12:00,N,HB_HUBAVG,27.01
4538,01/14/2019,13:00,N,HB_HUBAVG,25.17
4552,01/14/2019,14:00,N,HB_HUBAVG,24.23
4566,01/14/2019,15:00,N,HB_HUBAVG,22.79
4580,01/14/2019,16:00,N,HB_HUBAVG,22.04
4594,01/14/2019,17:00,N,HB_HUBAVG,23.94
4608,01/14/2019,18:00,N,HB_HUBAVG,33.45
4622,01/14/2019,19:00,N,HB_HUBAVG,36.13
4636,01/14/2019,20:00,N,HB_HUBAVG,28.65
4650,01/14/2019,21:00,N,HB_HUBAVG,26.69
4664,01/14/2019,22:00,N,HB_HUBAVG,24.3
4678,01/14/2019,23:00,N,HB_HUBAVG,22.36
4692,01/14/2019,24:00,N,HB_HUBAVG,21.76
4706,01/15/2019,01:00,N,HB_HUBAVG,20.81
4720,01/15/2019,02:00,N,HB_HUBAVG,20.57
4734,01/15/2019,03:00,N,HB_HUBAVG,20.76
4748,01/15/2019,04:00,N,HB_HUBAVG,20.58
4762,01/15/2019,05:00,N,HB_HUBAVG,22.13
4776,01/15/2019,06:00,N,HB_HUBAVG,25.52
4790,01/15/2019,07:00,N,HB_HUBAVG,39.75
4804,01/15/2019,08:00,N,HB_HUBAVG,34.26
4818,01/15/2019,09:00,N,HB_HUBAVG,30.17
4832,01/15/2019,10:00,N,HB_HUBAVG,32.67
4846,01/15/2019,11:00,N,HB_HUBAVG,30.87
4860,01/15/2019,12:00,N,HB_HUBAVG,29.14
4874,01/15/2019,13:00,N,HB_HUBAVG,27.74
4888,01/15/2019,14:00,N,HB_HUBAVG,23.73
4902,01/15/2019,15:00,N,HB_HUBAVG,22.39
4916,01/15/2019,16:00,N,HB_HUBAVG,22.51
4930,01/15/2019,17:00,N,HB_HUBAVG,23.53
4944,01/15/2019,18:00,N,HB_HUBAVG,36.92
4958,01/15/2019,19:00,N,HB_HUBAVG,35.36
4972,01/15/2019,20:00,N,HB_HUBAVG,27.53
4986,01/15/2019,21:00,N,HB_HUBAVG,25.53
5000,01/15/2019,22:00,N,HB_HUBAVG,23.41
5014,01/15/2019,23:00,N,HB_HUBAVG,23.48
5028,01/15/2019,24:00,N,HB_HUBAVG,21.71
5042,01/16/2019,01:00,N,HB_HUBAVG,21.91
5056,01/16/2019,02:00,N,HB_HUBAVG,21.56
5070,01/16/2019,03:00,N,HB_HUBAVG,21.59
5084,01/16/2019,04:00,N,HB_HUBAVG,21.38
5098,01/16/2019,05:00,N,HB_HUBAVG,22.61
5112,01/16/2019,06:00,N,HB_HUBAVG,23.21
5126,01/16/2019,07:00,N,HB_HUBAVG,39.74
5140,01/16/2019,08:00,N,HB_HUBAVG,34.3
5154,01/16/2019,09:00,N,HB_HUBAVG,32.66
5168,01/16/2019,10:00,N,HB_HUBAVG,30.61
5182,01/16/2019,11:00,N,HB_HUBAVG,27.94
5196,01/16/2019,12:00,N,HB_HUBAVG,25.55
5210,01/16/2019,13:00,N,HB_HUBAVG,25.23
5224,01/16/2019,14:00,N,HB_HUBAVG,24.13
5238,01/16/2019,15:00,N,HB_HUBAVG,23.37
5252,01/16/2019,16:00,N,HB_HUBAVG,22.93
5266,01/16/2019,17:00,N,HB_HUBAVG,22.87
5280,01/16/2019,18:00,N,HB_HUBAVG,33.46
5294,01/16/2019,19:00,N,HB_HUBAVG,31.66
5308,01/16/2019,20:00,N,HB_HUBAVG,25.6
5322,01/16/2019,21:00,N,HB_HUBAVG,24.81
5336,01/16/2019,22:00,N,HB_HUBAVG,23.38
5350,01/16/2019,23:00,N,HB_HUBAVG,21.94
5364,01/16/2019,24:00,N,HB_HUBAVG,20.35
5378,01/17/2019,01:00,N,HB_HUBAVG,18.95
5392,01/17/2019,02:00,N,HB_HUBAVG,17.74
5406,01/17/2019,03:00,N,HB_HUBAVG,18.21
5420,01/17/2019,04:00,N,HB_HUBAVG,18.07
5434,01/17/2019,05:00,N,HB_HUBAVG,22.97
5448,01/17/2019,06:00,N,HB_HUBAVG,23.27
5462,01/17/2019,07:00,N,HB_HUBAVG,29.89
5476,01/17/2019,08:00,N,HB_HUBAVG,27.19
5490,01/17/2019,09:00,N,HB_HUBAVG,27.69
5504,01/17/2019,10:00,N,HB_HUBAVG,30.75
5518,01/17/2019,11:00,N,HB_HUBAVG,31.16
5532,01/17/2019,12:00,N,HB_HUBAVG,32.87
5546,01/17/2019,13:00,N,HB_HUBAVG,30.42
5560,01/17/2019,14:00,N,HB_HUBAVG,29.07
5574,01/17/2019,15:00,N,HB_HUBAVG,27.39
5588,01/17/2019,16:00,N,HB_HUBAVG,27.44
5602,01/17/2019,17:00,N,HB_HUBAVG,27.81
5616,01/17/2019,18:00,N,HB_HUBAVG,43.3
5630,01/17/2019,19:00,N,HB_HUBAVG,37.32
5644,01/17/2019,20:00,N,HB_HUBAVG,28.45
5658,01/17/2019,21:00,N,HB_HUBAVG,28.35
5672,01/17/2019,22:00,N,HB_HUBAVG,26.27
5686,01/17/2019,23:00,N,HB_HUBAVG,23.95
5700,01/17/2019,24:00,N,HB_HUBAVG,21.5
5714,01/18/2019,01:00,N,HB_HUBAVG,16.93
5728,01/18/2019,02:00,N,HB_HUBAVG,15.36
5742,01/18/2019,03:00,N,HB_HUBAVG,15.23
5756,01/18/2019,04:00,N,HB_HUBAVG,14.31
5770,01/18/2019,05:00,N,HB_HUBAVG,15.6
5784,01/18/2019,06:00,N,HB_HUBAVG,21.39
5798,01/18/2019,07:00,N,HB_HUBAVG,30.05
5812,01/18/2019,08:00,N,HB_HUBAVG,27.73
5826,01/18/2019,09:00,N,HB_HUBAVG,24.37
5840,01/18/2019,10:00,N,HB_HUBAVG,24.35
5854,01/18/2019,11:00,N,HB_HUBAVG,23.54
5868,01/18/2019,12:00,N,HB_HUBAVG,22.29
5882,01/18/2019,13:00,N,HB_HUBAVG,19.87
5896,01/18/2019,14:00,N,HB_HUBAVG,18.93
5910,01/18/2019,15:00,N,HB_HUBAVG,18.82
5924,01/18/2019,16:00,N,HB_HUBAVG,18.17
5938,01/18/2019,17:00,N,HB_HUBAVG,18.91
5952,01/18/2019,18:00,N,HB_HUBAVG,27.18
5966,01/18/2019,19:00,N,HB_HUBAVG,22.97
5980,01/18/2019,20:00,N,HB_HUBAVG,19.1
5994,01/18/2019,21:00,N,HB_HUBAVG,18.58
6008,01/18/2019,22:00,N,HB_HUBAVG,17.71
6022,01/18/2019,23:00,N,HB_HUBAVG,14.52
6036,01/18/2019,24:00,N,HB_HUBAVG,12.65
6050,01/19/2019,01:00,N,HB_HUBAVG,11.27
6064,01/19/2019,02:00,N,HB_HUBAVG,11.12
6078,01/19/2019,03:00,N,HB_HUBAVG,11.34
6092,01/19/2019,04:00,N,HB_HUBAVG,11.38
6106,01/19/2019,05:00,N,HB_HUBAVG,12.75
6120,01/19/2019,06:00,N,HB_HUBAVG,13.6
6134,01/19/2019,07:00,N,HB_HUBAVG,17.16
6148,01/19/2019,08:00,N,HB_HUBAVG,19.99
6162,01/19/2019,09:00,N,HB_HUBAVG,24.69
6176,01/19/2019,10:00,N,HB_HUBAVG,22.04
6190,01/19/2019,11:00,N,HB_HUBAVG,21.48
6204,01/19/2019,12:00,N,HB_HUBAVG,21.88
6218,01/19/2019,13:00,N,HB_HUBAVG,21.58
6232,01/19/2019,14:00,N,HB_HUBAVG,21.7
6246,01/19/2019,15:00,N,HB_HUBAVG,22.31
6260,01/19/2019,16:00,N,HB_HUBAVG,22.4
6274,01/19/2019,17:00,N,HB_HUBAVG,22.87
6288,01/19/2019,18:00,N,HB_HUBAVG,35.21
6302,01/19/2019,19:00,N,HB_HUBAVG,52.8
6316,01/19/2019,20:00,N,HB_HUBAVG,44.31
6330,01/19/2019,21:00,N,HB_HUBAVG,39.03
6344,01/19/2019,22:00,N,HB_HUBAVG,34.83
6358,01/19/2019,23:00,N,HB_HUBAVG,31.78
6372,01/19/2019,24:00,N,HB_HUBAVG,28.46
6386,01/20/2019,01:00,N,HB_HUBAVG,24.83
6400,01/20/2019,02:00,N,HB_HUBAVG,24.51
6414,01/20/2019,03:00,N,HB_HUBAVG,22.95
6428,01/20/2019,04:00,N,HB_HUBAVG,23.3
6442,01/20/2019,05:00,N,HB_HUBAVG,23.88
6456,01/20/2019,06:00,N,HB_HUBAVG,26.25
6470,01/20/2019,07:00,N,HB_HUBAVG,39.52
6484,01/20/2019,08:00,N,HB_HUBAVG,44.76
6498,01/20/2019,09:00,N,HB_HUBAVG,50.6
6512,01/20/2019,10:00,N,HB_HUBAVG,36.56
6526,01/20/2019,11:00,N,HB_HUBAVG,28.99
